id,repo,target_file,kind,signature,base_status,base_compiles,base_files,base_secs,new_status,new_compiles,new_files,new_secs
jsoup-0009,jsoup,org/jsoup/nodes/Element.java,method,"org.jsoup.nodes.Element.NodeList#NodeList(int)",ok,compiles,2,5.8,ok,compiles,2,5.8
jsoup-0010,jsoup,org/jsoup/nodes/Node.java,method,"org.jsoup.nodes.Node#firstSibling()",ok,compiles,3,4.9,ok,compiles,3,4.9
jsoup-0011,jsoup,org/jsoup/nodes/Attributes.java,method,"org.jsoup.nodes.Attributes#internalKey(String)",ok,compiles,3,4.8,ok,compiles,3,4.9
jsoup-0012,jsoup,org/jsoup/nodes/Printer.java,method,"org.jsoup.nodes.Printer.Pretty#shouldIndent(Node)",ok,compiles,8,5.4,ok,compiles,8,5.7
jsoup-0013,jsoup,org/jsoup/parser/Tokeniser.java,method,"org.jsoup.parser.Tokeniser#createTagPending(boolean)",ok,compiles,2,5.3,ok,compiles,2,5.1
jsoup-0014,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.MatchesOwn#MatchesOwn(Pattern)",ok,compiles,2,4.2,ok,compiles,2,4.5
jsoup-0015,jsoup,org/jsoup/select/NodeEvaluator.java,method,"org.jsoup.select.NodeEvaluator.ContainsValue#cost()",ok,compiles,2,4.2,ok,compiles,2,4.0
jsoup-0016,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token.Tag#finaliseTag()",ok,compiles,2,4.6,ok,compiles,2,4.1
jsoup-0017,jsoup,org/jsoup/nodes/Document.java,method,"org.jsoup.nodes.Document.OutputSettings#charset()",ok,compiles,3,5.6,ok,compiles,3,5.1
jsoup-0018,jsoup,org/jsoup/nodes/LeafNode.java,method,"org.jsoup.nodes.LeafNode#coreValue(String)",ok,compiles,5,4.7,ok,compiles,5,4.8
jsoup-0019,jsoup,org/jsoup/parser/TagSet.java,method,"org.jsoup.parser.TagSet#TagSet()",ok,compiles,3,4.7,ok,compiles,3,4.9
jsoup-0020,jsoup,org/jsoup/nodes/NodeIterator.java,method,"org.jsoup.nodes.NodeIterator#next()",ok,compiles,3,4.7,ok,compiles,3,4.9
jsoup-0021,jsoup,org/jsoup/Connection.java,method,"org.jsoup.Connection.Base#headers(String)",ok,compiles,1,4.2,ok,compiles,1,4.4
jsoup-0022,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.Tag#toString()",ok,compiles,1,4.6,ok,compiles,1,4.3
jsoup-0023,jsoup,org/jsoup/parser/Token.java,field,"org.jsoup.parser.Token.Tag#normalName",ok,compiles,2,5.0,ok,compiles,2,4.6
jsoup-0024,jsoup,org/jsoup/parser/TokeniserState.java,method,"org.jsoup.parser.TokeniserState#isCustomEndTagNameChar(char)",ok,compiles,2,4.1,ok,compiles,2,4.3
jsoup-0025,jsoup,org/jsoup/parser/Tokeniser.java,field,"org.jsoup.parser.Tokeniser#multipointHolder",ok,compiles,1,4.2,ok,compiles,1,4.0
jsoup-0026,jsoup,org/jsoup/internal/QuietAppendable.java,method,"org.jsoup.internal.QuietAppendable.BaseAppendable#BaseAppendable(Appendable)",ok,compiles,1,4.5,ok,compiles,1,4.0
jsoup-0027,jsoup,org/jsoup/parser/TreeBuilder.java,method,"org.jsoup.parser.TreeBuilder#enforceStackDepthLimit()",ok,compiles,4,6.1,ok,compiles,4,5.1
jsoup-0028,jsoup,org/jsoup/select/StructuralEvaluator.java,field,"org.jsoup.select.StructuralEvaluator#threadMemo",ok,compiles,3,5.0,ok,compiles,3,4.9
jsoup-0029,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token.Tag#ensureAttributeRangeCapacity(int)",ok,compiles,2,4.9,ok,compiles,2,4.3
jsoup-0030,jsoup,org/jsoup/Connection.java,method,"org.jsoup.Connection.Request#maxBodySize()",ok,compiles,1,3.7,ok,compiles,1,3.1
jsoup-0031,jsoup,org/jsoup/nodes/Element.java,method,"org.jsoup.nodes.Element#id(String)",ok,compiles,4,4.8,ok,compiles,4,6.4
jsoup-0032,jsoup,org/jsoup/helper/CookieUtil.java,method,"org.jsoup.helper.CookieUtil#storeCookies(HttpConnection.Request,HttpConnection.Response,URL,Map<String,List<String>>)",ok,compiles,4,4.2,ok,compiles,4,5.9
jsoup-0033,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.TagStartsWith#TagStartsWith(String)",ok,compiles,1,3.8,ok,compiles,1,3.8
jsoup-0034,jsoup,org/jsoup/select/Elements.java,method,"org.jsoup.select.Elements#attr(String,String)",ok,compiles,4,7.6,ok,compiles,4,7.9
jsoup-0035,jsoup,org/jsoup/nodes/Range.java,method,"org.jsoup.nodes.Range.Position#hashCode()",ok,compiles,1,5.1,ok,compiles,1,4.8
jsoup-0036,jsoup,org/jsoup/nodes/Attributes.java,method,"org.jsoup.nodes.Attributes#hasKey(String)",ok,compiles,3,5.7,ok,compiles,3,5.9
jsoup-0037,jsoup,org/jsoup/select/StructuralEvaluator.java,method,"org.jsoup.select.StructuralEvaluator.ImmediatePreviousSibling#ImmediatePreviousSibling(Evaluator)",ok,compiles,2,4.8,ok,compiles,2,4.1
jsoup-0038,jsoup,org/jsoup/Connection.java,method,"org.jsoup.Connection.Request#sslContext()",ok,compiles,2,5.2,ok,compiles,2,4.3
jsoup-0039,jsoup,org/jsoup/parser/TokenQueue.java,method,"org.jsoup.parser.TokenQueue#consumeToAny(String...)",ok,compiles,3,5.4,ok,compiles,3,4.7
jsoup-0040,jsoup,org/jsoup/nodes/DocumentType.java,field,"org.jsoup.nodes.DocumentType#PublicId",ok,compiles,3,4.5,ok,compiles,3,4.7
jsoup-0041,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.AttributeKeyPair#AttributeKeyPair(String,String,boolean)",ok,compiles,1,4.6,ok,compiles,1,5.1
jsoup-0042,jsoup,org/jsoup/Connection.java,method,"org.jsoup.Connection.Base#addHeader(String,String)",ok,compiles,1,3.9,ok,compiles,1,4.3
jsoup-0043,jsoup,org/jsoup/nodes/NodeInternals.java,method,"org.jsoup.nodes.NodeInternals#endSourceRange(Element,LineMap,int,int)",ok,compiles,7,5.1,ok,compiles,7,5.4
jsoup-0044,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token.Tag#appendTagName(char)",ok,compiles,1,5.2,ok,compiles,1,5.2
jsoup-0045,jsoup,org/jsoup/parser/Token.java,field,"org.jsoup.parser.Token.Character#data",ok,compiles,2,4.0,ok,compiles,2,3.8
jsoup-0046,jsoup,org/jsoup/Connection.java,method,"org.jsoup.Connection.Request#requestBody(String)",ok,compiles,2,4.0,ok,compiles,2,3.6
jsoup-0047,jsoup,org/jsoup/nodes/Element.java,method,"org.jsoup.nodes.Element#outerHtmlHead(QuietAppendable,Document.OutputSettings)",ok,compiles,9,7.6,ok,compiles,9,7.9
jsoup-0048,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.IndexEquals#matches(Element,Element)",ok,compiles,3,5.2,ok,compiles,3,5.7
jsoup-0049,jsoup,org/jsoup/nodes/LeafNode.java,method,"org.jsoup.nodes.LeafNode#absUrl(String)",ok,compiles,2,4.5,ok,compiles,2,4.5
jsoup-0050,jsoup,org/jsoup/parser/Tokeniser.java,method,"org.jsoup.parser.Tokeniser#advanceTransition(TokeniserState)",ok,compiles,3,5.2,ok,compiles,3,4.8
jsoup-0051,jsoup,org/jsoup/parser/StreamParser.java,field,"org.jsoup.parser.StreamParser.ElementIterator#tail",ok,compiles,5,5.9,ok,compiles,5,5.5
jsoup-0052,jsoup,org/jsoup/nodes/Comment.java,method,"org.jsoup.nodes.Comment#isXmlDeclarationData(String)",ok,compiles,3,4.4,ok,compiles,3,4.3
jsoup-0053,jsoup,org/jsoup/nodes/Document.java,field,"org.jsoup.nodes.Document#parser",ok,compiles,4,5.5,ok,compiles,4,6.5
jsoup-0054,jsoup,org/jsoup/parser/CharacterReader.java,method,"org.jsoup.parser.CharacterReader#consumeTo(char)",ok,compiles,1,4.4,ok,compiles,1,4.6
jsoup-0055,jsoup,org/jsoup/select/Nodes.java,method,"org.jsoup.select.Nodes#after(String)",ok,compiles,2,5.8,ok,compiles,2,6.1
jsoup-0056,jsoup,org/jsoup/nodes/Node.java,method,"org.jsoup.nodes.Node#outerHtml(T)",ok,compiles,2,5.7,ok,compiles,2,4.9
jsoup-0057,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.ContainsOwnText#toString()",ok,compiles,1,5.6,ok,compiles,1,5.5
jsoup-0058,jsoup,org/jsoup/parser/TokeniserState.java,method,"org.jsoup.parser.TokeniserState#handleDataDoubleEscapeTag(Tokeniser,CharacterReader,TokeniserState,TokeniserState)",ok,compiles,4,5.8,ok,compiles,4,5.9
jsoup-0059,jsoup,org/jsoup/parser/Tokeniser.java,field,"org.jsoup.parser.Tokeniser#win1252Extensions",ok,compiles,1,5.0,ok,compiles,1,4.3
jsoup-0060,jsoup,org/jsoup/parser/HtmlTreeBuilderState.java,field,"org.jsoup.parser.HtmlTreeBuilderState.Constants#InCellNames",ok,compiles,1,4.7,ok,compiles,1,3.9
jsoup-0061,jsoup,org/jsoup/helper/Regex.java,method,"org.jsoup.helper.Regex#Regex(Pattern)",ok,compiles,1,3.6,ok,compiles,1,3.7
jsoup-0062,jsoup,org/jsoup/helper/Validate.java,method,"org.jsoup.helper.Validate#noNullElements(Object[])",ok,compiles,1,4.5,ok,compiles,1,4.3
jsoup-0063,jsoup,org/jsoup/parser/Tokeniser.java,method,"org.jsoup.parser.Tokeniser#createXmlDeclPending(boolean)",ok,compiles,2,4.9,ok,compiles,2,4.9
jsoup-0064,jsoup,org/jsoup/nodes/Entities.java,method,"org.jsoup.nodes.Entities#escapeString(String,EscapeMode,Charset)",ok,compiles,3,4.3,ok,compiles,3,4.4
jsoup-0065,jsoup,org/jsoup/parser/HtmlTreeBuilder.java,method,"org.jsoup.parser.HtmlTreeBuilder#templateModeSize()",ok,compiles,3,5.2,ok,compiles,3,4.9
jsoup-0066,jsoup,org/jsoup/internal/ControllableInputStream.java,method,"org.jsoup.internal.ControllableInputStream.ProgressState#emit(int,int,float)",ok,compiles,2,4.2,ok,compiles,2,4.4
jsoup-0067,jsoup,org/jsoup/helper/AuthenticationHandler.java,field,"org.jsoup.helper.AuthenticationHandler#MaxAttempts",ok,compiles,1,3.6,ok,compiles,1,3.9
jsoup-0068,jsoup,org/jsoup/parser/Token.java,field,"org.jsoup.parser.Token.Doctype#internalSubset",ok,compiles,2,3.6,ok,compiles,2,3.6
jsoup-0069,jsoup,org/jsoup/select/StructuralEvaluator.java,method,"org.jsoup.select.StructuralEvaluator.ImmediateParentRun#toString()",ok,compiles,3,4.8,ok,compiles,3,5.0
jsoup-0070,jsoup,org/jsoup/select/NodeEvaluator.java,field,"org.jsoup.select.NodeEvaluator.InstanceType#type",ok,compiles,3,4.5,ok,compiles,3,4.8
jsoup-0071,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token.StartTag#nameAttr(String,Attributes)",ok,compiles,6,5.4,ok,compiles,6,6.0
jsoup-0072,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.AttributeWithValue#cost()",ok,compiles,1,4.8,ok,compiles,1,4.9
jsoup-0073,jsoup,org/jsoup/select/Elements.java,method,"org.jsoup.select.Elements#first()",ok,compiles,5,6.7,ok,compiles,5,6.6
jsoup-0074,jsoup,org/jsoup/select/Collector.java,method,"org.jsoup.select.Collector#collectNodes(Evaluator,Element,Class<T>)",ok,compiles,5,5.7,ok,compiles,5,6.6
jsoup-0075,jsoup,org/jsoup/nodes/Attributes.java,method,"org.jsoup.nodes.Attributes#put(String,String)",ok,compiles,4,5.4,ok,compiles,4,288.2
jsoup-0076,jsoup,org/jsoup/internal/NamespaceBindings.java,field,"org.jsoup.internal.NamespaceBindings#bindings",ok,compiles,1,4.4,ok,compiles,1,286.9
jsoup-0077,jsoup,org/jsoup/parser/TokenQueue.java,method,"org.jsoup.parser.TokenQueue#TokenQueue(String)",ok,compiles,2,287.7,ok,compiles,2,3.4
jsoup-0078,jsoup,org/jsoup/parser/HtmlTagOptions.java,field,"org.jsoup.parser.HtmlTagOptions#SpecialTags",ok,compiles,1,287.5,ok,compiles,1,3.4
jsoup-0079,jsoup,org/jsoup/parser/HtmlTreeBuilder.java,method,"org.jsoup.parser.HtmlTreeBuilder#clearStackToTableBodyContext()",ok,compiles,2,3.1,ok,compiles,2,2.5
jsoup-0080,jsoup,org/jsoup/nodes/Node.java,method,"org.jsoup.nodes.Node#attr(String)",ok,compiles,5,3.8,ok,compiles,5,4.2
jsoup-0081,jsoup,org/jsoup/select/Elements.java,method,"org.jsoup.select.Elements#append(String)",ok,compiles,4,4.5,ok,compiles,4,4.0
jsoup-0082,jsoup,org/jsoup/nodes/TextNode.java,method,"org.jsoup.nodes.TextNode#text()",ok,compiles,4,3.1,ok,compiles,4,3.8
jsoup-0083,jsoup,org/jsoup/parser/StreamParser.java,method,"org.jsoup.parser.StreamParser#iterator()",ok,compiles,4,4.2,ok,compiles,4,4.1
jsoup-0084,jsoup,org/jsoup/select/CombiningEvaluator.java,method,"org.jsoup.select.CombiningEvaluator.And#matches(Element,Element)",ok,compiles,4,4.2,ok,compiles,4,4.5
jsoup-0085,jsoup,org/jsoup/nodes/Range.java,field,"org.jsoup.nodes.Range.Spans#AttrRangeWidth",ok,compiles,1,2.5,ok,compiles,1,3.4
jsoup-0086,jsoup,org/jsoup/internal/SharedConstants.java,field,"org.jsoup.internal.SharedConstants#UserDataKey",ok,compiles,1,3.3,ok,compiles,1,4.0
jsoup-0087,jsoup,org/jsoup/parser/StreamParser.java,method,"org.jsoup.parser.StreamParser#document()",ok,compiles,7,5.2,ok,compiles,7,15.0
jsoup-0088,jsoup,org/jsoup/nodes/Node.java,field,"org.jsoup.nodes.Node#parentNode",ok,compiles,3,3.7,ok,compiles,3,12.8
jsoup-0089,jsoup,org/jsoup/select/NodeTraversor.java,field,"org.jsoup.select.NodeTraversor#VisitHead",ok,compiles,1,4.3,ok,compiles,1,9.5
jsoup-0090,jsoup,org/jsoup/parser/Parser.java,method,"org.jsoup.parser.Parser#settings(ParseSettings)",ok,compiles,2,9.0,ok,compiles,2,6.4
jsoup-0091,jsoup,org/jsoup/parser/HtmlTreeBuilder.java,method,"org.jsoup.parser.HtmlTreeBuilder#inSelectScope(String)",ok,compiles,6,14.0,ok,compiles,6,8.0
jsoup-0092,jsoup,org/jsoup/Connection.java,method,"org.jsoup.Connection.KeyVal#value()",ok,compiles,1,10.1,ok,compiles,1,6.0
jsoup-0093,jsoup,org/jsoup/nodes/Printer.java,method,"org.jsoup.nodes.Printer.Pretty#addText(TextNode,int,int)",ok,compiles,8,7.1,ok,compiles,8,5.5
jsoup-0094,jsoup,org/jsoup/parser/HtmlTreeBuilderState.java,field,"org.jsoup.parser.HtmlTreeBuilderState.Constants#AfterHeadBody",ok,compiles,1,6.6,ok,compiles,1,5.4
jsoup-0095,jsoup,org/jsoup/parser/Tag.java,field,"org.jsoup.parser.Tag#InlineContainer",ok,compiles,1,6.5,ok,compiles,1,5.2
jsoup-0096,jsoup,org/jsoup/nodes/Element.java,method,"org.jsoup.nodes.Element#ownText()",ok,compiles,3,4.4,ok,compiles,3,3.4
jsoup-0097,jsoup,org/jsoup/parser/StreamParser.java,method,"org.jsoup.parser.StreamParser#selectNext(String)",ok,compiles,6,6.3,ok,compiles,6,4.7
jsoup-0098,jsoup,org/jsoup/helper/AuthenticationHandler.java,method,"org.jsoup.helper.AuthenticationHandler#AuthenticationHandler()",ok,compiles,1,4.5,ok,compiles,1,3.0
jsoup-0099,jsoup,org/jsoup/select/Evaluator.java,field,"org.jsoup.select.Evaluator.AttributeStarting#keyPrefix",ok,compiles,1,4.1,ok,compiles,1,3.7
jsoup-0100,jsoup,org/jsoup/nodes/Element.java,method,"org.jsoup.nodes.Element#prependChildren(Collection<?extendsNode>)",ok,compiles,2,4.7,ok,compiles,2,4.4
jsoup-0101,jsoup,org/jsoup/parser/HtmlTagOptions.java,method,"org.jsoup.parser.HtmlTagOptions#HtmlTagOptions()",ok,compiles,1,3.9,ok,compiles,1,3.1
jsoup-0102,jsoup,org/jsoup/parser/CharacterReader.java,method,"org.jsoup.parser.CharacterReader.CharPredicate#test(char)",ok,compiles,1,3.2,ok,compiles,1,3.9
jsoup-0103,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token#isComment()",ok,compiles,1,2.4,ok,compiles,1,3.0
jsoup-0104,jsoup,org/jsoup/internal/StringUtil.java,field,"org.jsoup.internal.StringUtil#extraDotSegmentsPattern",ok,compiles,1,3.6,ok,compiles,1,3.9
jsoup-0105,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.ContainsWholeText#ContainsWholeText(String)",ok,compiles,1,3.8,ok,compiles,1,5.0
jsoup-0106,jsoup,org/jsoup/parser/Tag.java,method,"org.jsoup.parser.Tag#Tag(String,String)",ok,compiles,2,4.5,ok,compiles,2,5.5
jsoup-0107,jsoup,org/jsoup/nodes/Document.java,method,"org.jsoup.nodes.Document#expectForm(String)",ok,compiles,7,7.1,ok,compiles,7,7.1
jsoup-0108,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.IsNthLastOfType#IsNthLastOfType(int,int)",ok,compiles,1,4.0,ok,compiles,1,4.1
jsoup-0109,jsoup,org/jsoup/nodes/TextNode.java,method,"org.jsoup.nodes.TextNode#nodeName()",ok,compiles,3,4.9,ok,compiles,3,4.7
jsoup-0110,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token.Doctype#reset()",ok,compiles,3,5.0,ok,compiles,3,4.5
jsoup-0111,jsoup,org/jsoup/select/StructuralEvaluator.java,method,"org.jsoup.select.StructuralEvaluator.Not#toString()",ok,compiles,2,4.7,ok,compiles,2,3.8
jsoup-0112,jsoup,org/jsoup/parser/Tag.java,method,"org.jsoup.parser.Tag#name(String)",ok,compiles,2,4.9,ok,compiles,2,5.2
jsoup-0113,jsoup,org/jsoup/select/QueryParser.java,method,"org.jsoup.select.QueryParser#byClass()",ok,compiles,5,5.2,ok,compiles,5,5.2
jsoup-0114,jsoup,org/jsoup/parser/XmlTreeBuilder.java,method,"org.jsoup.parser.XmlTreeBuilder#resolveNamespace(String)",ok,compiles,4,4.2,ok,compiles,4,3.9
jsoup-0115,jsoup,org/jsoup/safety/Cleaner.java,method,"org.jsoup.safety.Cleaner.CleaningVisitor#tail(Node,int)",ok,fails,6,5.6,ok,fails,6,5.8
jsoup-0116,jsoup,org/jsoup/Connection.java,method,"org.jsoup.Connection#data(String...)",ok,compiles,1,4.4,ok,compiles,1,4.2
jsoup-0117,jsoup,org/jsoup/nodes/Range.java,field,"org.jsoup.nodes.Range.AttributeRange#valueEndPos",ok,compiles,1,3.1,ok,compiles,1,4.1
jsoup-0118,jsoup,org/jsoup/parser/Parser.java,method,"org.jsoup.parser.Parser#parseFragment(String,Element,String,ParseErrorList)",ok,compiles,8,7.0,ok,compiles,8,223.4
jsoup-0119,jsoup,org/jsoup/helper/CookieUtil.java,method,"org.jsoup.helper.CookieUtil#asUri(URL)",ok,compiles,1,5.0,ok,compiles,1,4.8
jsoup-0120,jsoup,org/jsoup/helper/DataUtil.java,field,"org.jsoup.helper.DataUtil#mimeBoundaryChars",ok,compiles,1,3.6,ok,compiles,1,220.4
jsoup-0121,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.Matches#cost()",ok,compiles,1,2.9,ok,compiles,1,219.8
jsoup-0122,jsoup,org/jsoup/select/NodeTraversor.java,method,"org.jsoup.select.NodeTraversor#traverse(NodeVisitor,Elements)",ok,compiles,8,223.3,ok,compiles,8,6.6
jsoup-0123,jsoup,org/jsoup/nodes/Attributes.java,method,"org.jsoup.nodes.Attributes#sourceRange(String,Range.AttributeRange)",ok,compiles,6,6.4,ok,compiles,6,5.3
jsoup-0124,jsoup,org/jsoup/parser/TokenQueue.java,field,"org.jsoup.parser.TokenQueue#Unicode_Null",ok,compiles,1,4.2,ok,compiles,1,3.5
jsoup-0125,jsoup,org/jsoup/parser/Tag.java,field,"org.jsoup.parser.Tag#options",ok,compiles,1,5.1,ok,compiles,1,3.8
jsoup-0126,jsoup,org/jsoup/nodes/Attribute.java,method,"org.jsoup.nodes.Attribute#prefix()",ok,compiles,2,4.7,ok,compiles,2,3.9
jsoup-0127,jsoup,org/jsoup/Jsoup.java,method,"org.jsoup.Jsoup#Jsoup()",ok,compiles,1,4.1,ok,compiles,1,3.3
jsoup-0128,jsoup,org/jsoup/select/Elements.java,method,"org.jsoup.select.Elements#prev()",ok,compiles,5,5.8,ok,compiles,5,6.0
jsoup-0129,jsoup,org/jsoup/HttpStatusException.java,method,"org.jsoup.HttpStatusException#getUrl()",ok,compiles,1,2.9,ok,compiles,1,3.3
jsoup-0130,jsoup,org/jsoup/examples/HtmlToPlainText.java,method,"org.jsoup.examples.HtmlToPlainText#trimParents(Elements)",ok,compiles,6,5.4,ok,compiles,6,7.2
jsoup-0131,jsoup,org/jsoup/nodes/Element.java,field,"org.jsoup.nodes.Element.NodeList#validChildren",ok,compiles,2,4.2,ok,compiles,2,5.8
jsoup-0132,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token#asComment()",ok,compiles,1,2.7,ok,compiles,1,3.2
jsoup-0133,jsoup,org/jsoup/parser/CharacterReader.java,method,"org.jsoup.parser.CharacterReader#matchConsumeIgnoreCase(String)",ok,compiles,1,4.1,ok,compiles,1,4.8
jsoup-0134,jsoup,org/jsoup/nodes/Range.java,method,"org.jsoup.nodes.Range.Spans#sourceRange(LineMap,int,int)",ok,compiles,2,4.5,ok,compiles,2,3.0
jsoup-0135,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.AllElements#matches(Element,Element)",ok,compiles,3,4.3,ok,compiles,3,3.2
jsoup-0136,jsoup,org/jsoup/helper/RequestAuthenticator.java,method,"org.jsoup.helper.RequestAuthenticator.Context#credentials(String,String)",ok,compiles,1,3.9,ok,compiles,1,3.1
jsoup-0137,jsoup,org/jsoup/helper/RequestAuthenticator.java,field,"org.jsoup.helper.RequestAuthenticator.Context#url",ok,compiles,1,3.2,ok,compiles,1,3.2
jsoup-0138,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token.Comment#append(char)",ok,compiles,2,3.5,ok,compiles,2,3.9
jsoup-0139,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.MatchesOwn#MatchesOwn(Regex)",ok,compiles,2,2.7,ok,compiles,2,3.7
jsoup-0140,jsoup,org/jsoup/helper/HttpConnection.java,method,"org.jsoup.helper.HttpConnection.Response#streamParser()",ok,compiles,10,5.8,ok,compiles,10,5.9
jsoup-0141,jsoup,org/jsoup/Connection.java,method,"org.jsoup.Connection.Base#multiHeaders()",ok,compiles,1,3.2,ok,compiles,1,3.2
jsoup-0142,jsoup,org/jsoup/helper/HttpConnection.java,field,"org.jsoup.helper.HttpConnection.Request#parserDefined",ok,compiles,2,3.2,ok,compiles,2,3.9
jsoup-0143,jsoup,org/jsoup/nodes/Element.java,method,"org.jsoup.nodes.Element#dataset()",ok,compiles,5,4.1,ok,compiles,5,3.8
jsoup-0144,jsoup,org/jsoup/nodes/Attribute.java,method,"org.jsoup.nodes.Attribute#html()",ok,compiles,7,4.0,ok,compiles,7,3.9
jsoup-0145,jsoup,org/jsoup/select/CombiningEvaluator.java,field,"org.jsoup.select.CombiningEvaluator#cost",ok,compiles,2,3.1,ok,compiles,2,3.2
jsoup-0146,jsoup,org/jsoup/nodes/DocumentType.java,method,"org.jsoup.nodes.DocumentType#has(String)",ok,compiles,5,3.5,ok,compiles,5,3.4
